route_id,service_id,trip_id,trip_headsign
A86,S,A86-S-222-45300,Rondo Jagiellonów
A86,S,A86-S-222-46500,Rondo Jagiellonów
A86,S,A86-S-222-47700,Rondo Jagiellonów
A86,S,A86-S-222-49500,Rondo Jagiellonów
A86,S,A86-S-222-51300,Rondo Jagiellonów
A86,S,A86-S-222-52500,Rondo Jagiellonów
A86,S,A86-S-222-53700,Rondo Jagiellonów
A86,S,A86-S-222-54900,Rondo Jagiellonów
A86,S,A86-S-222-56100,Rondo Jagiellonów
A86,S,A86-S-222-57300,Rondo Jagiellonów
A86,S,A86-S-222-58500,Rondo Jagiellonów
A86,S,A86-S-222-59700,Rondo Jagiellonów
A86,S,A86-S-222-60900,Rondo Jagiellonów
A86,S,A86-S-222-62100,Rondo Jagiellonów
A86,S,A86-S-222-63300,Rondo Jagiellonów
A86,S,A86-S-222-64500,Rondo Jagiellonów
A86,S,A86-S-222-65700,Rondo Jagiellonów
A86,S,A86-S-222-66900,Rondo Jagiellonów
A86,S,A86-S-222-68100,Rondo Jagiellonów
A86,S,A86-S-222-69900,Rondo Jagiellonów
A86,S,A86-S-222-71700,Rondo Jagiellonów
A86,S,A86-S-222-73500,Rondo Jagiellonów
A86,S,A86-S-222-75300,Rondo Jagiellonów
A86,S,A86-S-222-77100,Rondo Jagiellonów
A86,S,A86-S-222-78900,Rondo Jagiellonów
A86,S,A86-S-222-81600,Rondo Jagiellonów
A86,P,A86-P-223-29040,Plac Kościeleckich
A86,P,A86-P-223-30240,Plac Kościeleckich
A86,P,A86-P-223-34200,Plac Kościeleckich
A86,P,A86-P-223-45000,Plac Kościeleckich
A86,P,A86-P-223-46140,Plac Kościeleckich
A86,P,A86-P-223-47400,Plac Kościeleckich
A86,P,A86-P-223-59520,Plac Kościeleckich
A86,P,A86-P-223-60720,Plac Kościeleckich
A86,P,A86-P-223-61860,Plac Kościeleckich
A86,P,A86-P-223-66540,Plac Kościeleckich
A86,P,A86-P-223-67740,Plac Kościeleckich
A86,P,A86-P-223-71280,Plac Kościeleckich
A86,P,A86-P-223-73680,Plac Kościeleckich
A86,N,A86-N-223-29100,Plac Kościeleckich
A86,N,A86-N-223-30300,Plac Kościeleckich
A86,N,A86-N-223-34140,Plac Kościeleckich
A86,N,A86-N-223-44940,Plac Kościeleckich
A86,N,A86-N-223-46140,Plac Kościeleckich
A86,N,A86-N-223-47340,Plac Kościeleckich
A86,N,A86-N-223-53340,Plac Kościeleckich
A86,N,A86-N-223-55740,Plac Kościeleckich
A86,N,A86-N-223-60540,Plac Kościeleckich
A86,N,A86-N-223-61740,Plac Kościeleckich
A86,N,A86-N-223-66540,Plac Kościeleckich
A86,N,A86-N-223-69960,Plac Kościeleckich
A86,N,A86-N-223-71700,Plac Kościeleckich
A86,S,A86-S-223-29100,Plac Kościeleckich
A86,S,A86-S-223-30240,Plac Kościeleckich
A86,S,A86-S-223-34140,Plac Kościeleckich
A86,S,A86-S-223-40140,Plac Kościeleckich
A86,S,A86-S-223-44940,Plac Kościeleckich
A86,S,A86-S-223-46140,Plac Kościeleckich
A86,S,A86-S-223-56940,Plac Kościeleckich
A86,S,A86-S-223-59340,Plac Kościeleckich
A86,S,A86-S-223-61740,Plac Kościeleckich
A86,S,A86-S-223-66540,Plac Kościeleckich
A86,S,A86-S-223-69960,Plac Kościeleckich
A86,S,A86-S-223-71700,Plac Kościeleckich
A86,P,A86-P-224-30540,Rondo Jagiellonów
A86,P,A86-P-224-33120,Rondo Jagiellonów
A86,P,A86-P-224-36720,Rondo Jagiellonów
A86,P,A86-P-224-46320,Rondo Jagiellonów
A86,P,A86-P-224-47520,Rondo Jagiellonów
A86,P,A86-P-224-49320,Rondo Jagiellonów
A86,P,A86-P-224-60720,Rondo Jagiellonów
A86,P,A86-P-224-61920,Rondo Jagiellonów
A86,P,A86-P-224-63120,Rondo Jagiellonów
A86,P,A86-P-224-67920,Rondo Jagiellonów
A86,P,A86-P-224-70020,Rondo Jagiellonów
A86,P,A86-P-224-73020,Rondo Jagiellonów
A86,P,A86-P-224-74520,Rondo Jagiellonów
A86,N,A86-N-224-30720,Rondo Jagiellonów
A86,N,A86-N-224-33120,Rondo Jagiellonów
A86,N,A86-N-224-36720,Rondo Jagiellonów
A86,N,A86-N-224-46320,Rondo Jagiellonów
A86,N,A86-N-224-47520,Rondo Jagiellonów
A86,N,A86-N-224-49320,Rondo Jagiellonów
A86,N,A86-N-224-54720,Rondo Jagiellonów
A86,N,A86-N-224-57120,Rondo Jagiellonów
A86,N,A86-N-224-61920,Rondo Jagiellonów
A86,N,A86-N-224-63120,Rondo Jagiellonów
A86,N,A86-N-224-67920,Rondo Jagiellonów
A86,N,A86-N-224-71520,Rondo Jagiellonów
A86,N,A86-N-224-73320,Rondo Jagiellonów
A86,S,A86-S-224-30720,Rondo Jagiellonów
A86,S,A86-S-224-33120,Rondo Jagiellonów
A86,S,A86-S-224-36720,Rondo Jagiellonów
A86,S,A86-S-224-41520,Rondo Jagiellonów
A86,S,A86-S-224-46320,Rondo Jagiellonów
A86,S,A86-S-224-47520,Rondo Jagiellonów
A86,S,A86-S-224-58320,Rondo Jagiellonów
A86,S,A86-S-224-60720,Rondo Jagiellonów
A86,S,A86-S-224-63120,Rondo Jagiellonów
A86,S,A86-S-224-67920,Rondo Jagiellonów
A86,S,A86-S-224-71520,Rondo Jagiellonów
A86,S,A86-S-224-73320,Rondo Jagiellonów
A89,N,A89-N-162-19200,Błonie
A89,N,A89-N-162-22740,Błonie
A89,N,A89-N-162-24540,Błonie
A89,N,A89-N-162-26340,Błonie
A89,N,A89-N-162-28140,Błonie
A89,N,A89-N-162-29940,Błonie
A89,N,A89-N-162-31920,Błonie
A89,N,A89-N-162-34980,Błonie
A89,N,A89-N-162-36360,Błonie
A89,N,A89-N-162-37560,Błonie
A89,N,A89-N-162-38760,Błonie
A89,N,A89-N-162-39960,Błonie
A89,N,A89-N-162-41160,Błonie
A89,N,A89-N-162-42360,Błonie
A89,N,A89-N-162-43560,Błonie
A89,N,A89-N-162-44760,Błonie
A89,N,A89-N-162-45960,Błonie
A89,N,A89-N-162-47160,Błonie
A89,N,A89-N-162-48360,Błonie
A89,N,A89-N-162-49560,Błonie
A89,N,A89-N-162-50760,Błonie
A89,N,A89-N-162-51960,Błonie
A89,N,A89-N-162-53160,Błonie
A89,N,A89-N-162-54360,Błonie
A89,N,A89-N-162-55560,Błonie
A89,N,A89-N-162-56760,Błonie
A89,N,A89-N-162-57960,Błonie
A89,N,A89-N-162-59160,Błonie
A89,N,A89-N-162-60360,Błonie
A89,N,A89-N-162-61560,Błonie
A89,N,A89-N-162-62760,Błonie
A89,N,A89-N-162-63960,Błonie
A89,N,A89-N-162-65160,Błonie
A89,N,A89-N-162-66360,Błonie
A89,N,A89-N-162-67740,Błonie
A89,N,A89-N-162-69540,Błonie
A89,N,A89-N-162-71340,Błonie
A89,N,A89-N-162-73140,Błonie
A89,N,A89-N-162-74940,Błonie
A89,N,A89-N-162-76740,Błonie
A89,N,A89-N-162-78540,Błonie
A89,N,A89-N-162-80340,Błonie
A89,S,A89-S-162-15600,Błonie
A89,S,A89-S-162-17880,Błonie
A89,S,A89-S-162-20280,Błonie
A89,S,A89-S-162-22560,Błonie
A89,S,A89-S-162-24960,Błonie
A89,S,A89-S-162-27360,Błonie
A89,S,A89-S-162-28560,Błonie
A89,S,A89-S-162-30360,Błonie
A89,S,A89-S-162-31560,Błonie
A89,S,A89-S-162-32760,Błonie
A89,S,A89-S-162-33960,Błonie
A89,S,A89-S-162-35160,Błonie
A89,S,A89-S-162-36360,Błonie
A89,S,A89-S-162-37560,Błonie
A89,S,A89-S-162-38760,Błonie
A89,S,A89-S-162-39960,Błonie
A89,S,A89-S-162-41160,Błonie
A89,S,A89-S-162-42360,Błonie
A89,S,A89-S-162-43560,Błonie
A89,S,A89-S-162-44760,Błonie
A89,S,A89-S-162-45960,Błonie
A89,S,A89-S-162-47160,Błonie
A89,S,A89-S-162-48360,Błonie
A89,S,A89-S-162-49560,Błonie
A89,S,A89-S-162-50760,Błonie
A89,S,A89-S-162-51960,Błonie
A89,S,A89-S-162-53160,Błonie
A89,S,A89-S-162-54360,Błonie
A89,S,A89-S-162-55560,Błonie
A89,S,A89-S-162-56760,Błonie
A89,S,A89-S-162-57960,Błonie
A89,S,A89-S-162-59160,Błonie
A89,S,A89-S-162-60360,Błonie
A89,S,A89-S-162-61560,Błonie
A89,S,A89-S-162-62760,Błonie
A89,S,A89-S-162-63960,Błonie
A89,S,A89-S-162-65160,Błonie
A89,S,A89-S-162-66360,Błonie
A89,S,A89-S-162-67560,Błonie
A89,S,A89-S-162-68760,Błonie
A89,S,A89-S-162-69960,Błonie
A89,S,A89-S-162-71340,Błonie
A89,S,A89-S-162-73140,Błonie
A89,S,A89-S-162-74940,Błonie
A89,S,A89-S-162-76740,Błonie
A89,S,A89-S-162-78540,Błonie
A89,S,A89-S-162-80340,Błonie
A89,F,A89-F-162-15540,Błonie
A89,F,A89-F-162-16920,Błonie
A89,F,A89-F-162-17640,Błonie
A89,F,A89-F-162-18600,Błonie
A89,F,A89-F-162-19380,Błonie
A89,F,A89-F-162-20160,Błonie
A89,F,A89-F-162-20880,Błonie
A89,F,A89-F-162-21780,Błonie
A89,F,A89-F-162-22680,Błonie
A89,F,A89-F-162-23580,Błonie
A89,F,A89-F-162-24480,Błonie
A89,F,A89-F-162-25380,Błonie
A89,F,A89-F-162-26280,Błonie
A89,F,A89-F-162-27180,Błonie
A89,F,A89-F-162-28080,Błonie
A89,F,A89-F-162-28980,Błonie
A89,F,A89-F-162-29880,Błonie
A89,F,A89-F-162-31020,Błonie
A89,F,A89-F-162-32220,Błonie
A89,F,A89-F-162-33420,Błonie
A89,F,A89-F-162-34620,Błonie
A89,F,A89-F-162-35820,Błonie
A89,F,A89-F-162-37020,Błonie
A89,F,A89-F-162-38220,Błonie
A89,F,A89-F-162-39420,Błonie
A89,F,A89-F-162-40620,Błonie
A89,F,A89-F-162-41820,Błonie
A89,F,A89-F-162-43020,Błonie
A89,F,A89-F-162-44220,Błonie
A89,F,A89-F-162-45360,Błonie
A89,F,A89-F-162-46260,Błonie
A89,F,A89-F-162-47160,Błonie
A89,F,A89-F-162-48060,Błonie
A89,F,A89-F-162-48900,Błonie
A89,F,A89-F-162-49800,Błonie
A89,F,A89-F-162-50700,Błonie
A89,F,A89-F-162-51600,Błonie
A89,F,A89-F-162-52500,Błonie
A89,F,A89-F-162-53400,Błonie
A89,F,A89-F-162-54300,Błonie
A89,F,A89-F-162-55200,Błonie
A89,F,A89-F-162-56100,Błonie
A89,F,A89-F-162-57000,Błonie
A89,F,A89-F-162-57900,Błonie
A89,F,A89-F-162-58800,Błonie
A89,F,A89-F-162-59760,Błonie
A89,F,A89-F-162-60960,Błonie
A89,F,A89-F-162-62280,Błonie
A89,F,A89-F-162-63480,Błonie
A89,F,A89-F-162-64680,Błonie
A89,F,A89-F-162-65880,Błonie
A89,F,A89-F-162-67080,Błonie
A89,F,A89-F-162-68280,Błonie
A89,F,A89-F-162-69480,Błonie
A89,F,A89-F-162-70680,Błonie
A89,F,A89-F-162-72060,Błonie
A89,F,A89-F-162-74940,Błonie
A89,F,A89-F-162-76740,Błonie
A89,F,A89-F-162-78540,Błonie
A89,F,A89-F-162-80340,Błonie
A89,R,A89-R-162-15540,Błonie
A89,R,A89-R-162-16860,Błonie
A89,R,A89-R-162-17640,Błonie
A89,R,A89-R-162-18360,Błonie
A89,R,A89-R-162-18960,Błonie
A89,R,A89-R-162-19680,Błonie
A89,R,A89-R-162-20400,Błonie
A89,R,A89-R-162-21120,Błonie
A89,R,A89-R-162-21900,Błonie
A89,R,A89-R-162-22740,Błonie
A89,R,A89-R-162-23580,Błonie
A89,R,A89-R-162-24480,Błonie
A89,R,A89-R-162-25200,Błonie
A89,R,A89-R-162-25980,Błonie
A89,R,A89-R-162-26760,Błonie
A89,R,A89-R-162-27600,Błonie
A89,R,A89-R-162-28380,Błonie
A89,R,A89-R-162-29220,Błonie
A89,R,A89-R-162-30000,Błonie
A89,R,A89-R-162-31020,Błonie
A89,R,A89-R-162-32220,Błonie
A89,R,A89-R-162-33420,Błonie
A89,R,A89-R-162-34620,Błonie
A89,R,A89-R-162-35820,Błonie
A89,R,A89-R-162-37020,Błonie
A89,R,A89-R-162-38220,Błonie
A89,R,A89-R-162-39420,Błonie
A89,R,A89-R-162-40620,Błonie
A89,R,A89-R-162-41820,Błonie
A89,R,A89-R-162-43020,Błonie
A89,R,A89-R-162-44220,Błonie
A89,R,A89-R-162-45360,Błonie
A89,R,A89-R-162-46260,Błonie
A89,R,A89-R-162-47160,Błonie
A89,R,A89-R-162-48060,Błonie
A89,R,A89-R-162-48900,Błonie
A89,R,A89-R-162-49800,Błonie
A89,R,A89-R-162-50700,Błonie
A89,R,A89-R-162-51600,Błonie
A89,R,A89-R-162-52500,Błonie
A89,R,A89-R-162-53400,Błonie
A89,R,A89-R-162-54300,Błonie
A89,R,A89-R-162-55200,Błonie
A89,R,A89-R-162-56100,Błonie
A89,R,A89-R-162-57000,Błonie
A89,R,A89-R-162-57900,Błonie
A89,R,A89-R-162-58800,Błonie
A89,R,A89-R-162-59760,Błonie
A89,R,A89-R-162-60960,Błonie
A89,R,A89-R-162-62280,Błonie
A89,R,A89-R-162-63480,Błonie
A89,R,A89-R-162-64680,Błonie
A89,R,A89-R-162-65880,Błonie
A89,R,A89-R-162-67080,Błonie
A89,R,A89-R-162-68280,Błonie
A89,R,A89-R-162-69480,Błonie
A89,R,A89-R-162-70680,Błonie
A89,R,A89-R-162-72060,Błonie
A89,R,A89-R-162-74940,Błonie
A89,R,A89-R-162-76740,Błonie
A89,R,A89-R-162-78540,Błonie
A89,R,A89-R-162-80340,Błonie
A89,P,A89-P-163-80400,Fordońska - Traktorzystów
A89,N,A89-N-163-22200,Fordońska - Traktorzystów
A89,N,A89-N-163-24600,Fordońska - Traktorzystów
A89,N,A89-N-163-26400,Fordońska - Traktorzystów
A89,N,A89-N-163-28200,Fordońska - Traktorzystów
A89,N,A89-N-163-30000,Fordońska - Traktorzystów
A89,N,A89-N-163-31680,Fordońska - Traktorzystów
A89,N,A89-N-163-33480,Fordońska - Traktorzystów
A89,N,A89-N-163-34680,Fordońska - Traktorzystów
A89,N,A89-N-163-35880,Fordońska - Traktorzystów
A89,N,A89-N-163-37080,Fordońska - Traktorzystów
A89,N,A89-N-163-38280,Fordońska - Traktorzystów
A89,N,A89-N-163-39480,Fordońska - Traktorzystów
A89,N,A89-N-163-40680,Fordońska - Traktorzystów
A89,N,A89-N-163-41880,Fordońska - Traktorzystów
A89,N,A89-N-163-43080,Fordońska - Traktorzystów
A89,N,A89-N-163-44280,Fordońska - Traktorzystów
A89,N,A89-N-163-45480,Fordońska - Traktorzystów
A89,N,A89-N-163-46680,Fordońska - Traktorzystów
A89,N,A89-N-163-47880,Fordońska - Traktorzystów
A89,N,A89-N-163-49080,Fordońska - Traktorzystów
A89,N,A89-N-163-50280,Fordońska - Traktorzystów
A89,N,A89-N-163-51480,Fordońska - Traktorzystów
A89,N,A89-N-163-52680,Fordońska - Traktorzystów
A89,N,A89-N-163-53880,Fordońska - Traktorzystów
A89,N,A89-N-163-55080,Fordońska - Traktorzystów
A89,N,A89-N-163-56280,Fordońska - Traktorzystów
A89,N,A89-N-163-57480,Fordońska - Traktorzystów
A89,N,A89-N-163-58680,Fordońska - Traktorzystów
A89,N,A89-N-163-59880,Fordońska - Traktorzystów
A89,N,A89-N-163-61080,Fordońska - Traktorzystów
A89,N,A89-N-163-62280,Fordońska - Traktorzystów
A89,N,A89-N-163-63480,Fordońska - Traktorzystów
A89,N,A89-N-163-64680,Fordońska - Traktorzystów
A89,N,A89-N-163-66060,Fordońska - Traktorzystów
A89,N,A89-N-163-67800,Fordońska - Traktorzystów
A89,N,A89-N-163-69600,Fordońska - Traktorzystów
A89,N,A89-N-163-71400,Fordońska - Traktorzystów
A89,N,A89-N-163-73200,Fordońska - Traktorzystów
A89,N,A89-N-163-75000,Fordońska - Traktorzystów
A89,N,A89-N-163-76800,Fordońska - Traktorzystów
A89,N,A89-N-163-78600,Fordońska - Traktorzystów
A89,N,A89-N-163-80400,Fordońska - Traktorzystów
A89,S,A89-S-163-16200,Fordońska - Traktorzystów
A89,S,A89-S-163-18900,Fordońska - Traktorzystów
A89,S,A89-S-163-21000,Fordońska - Traktorzystów
A89,S,A89-S-163-22800,Fordońska - Traktorzystów
A89,S,A89-S-163-24600,Fordońska - Traktorzystów
A89,S,A89-S-163-26400,Fordońska - Traktorzystów
A89,S,A89-S-163-27660,Fordońska - Traktorzystów
A89,S,A89-S-163-29640,Fordońska - Traktorzystów
A89,S,A89-S-163-31080,Fordońska - Traktorzystów
A89,S,A89-S-163-32280,Fordońska - Traktorzystów
A89,S,A89-S-163-33480,Fordońska - Traktorzystów
A89,S,A89-S-163-34680,Fordońska - Traktorzystów
A89,S,A89-S-163-35880,Fordońska - Traktorzystów
A89,S,A89-S-163-37080,Fordońska - Traktorzystów
A89,S,A89-S-163-38280,Fordońska - Traktorzystów
A89,S,A89-S-163-39480,Fordońska - Traktorzystów
A89,S,A89-S-163-40680,Fordońska - Traktorzystów
A89,S,A89-S-163-41880,Fordońska - Traktorzystów
A89,S,A89-S-163-43080,Fordońska - Traktorzystów
A89,S,A89-S-163-44280,Fordońska - Traktorzystów
A89,S,A89-S-163-45480,Fordońska - Traktorzystów
A89,S,A89-S-163-46680,Fordońska - Traktorzystów
A89,S,A89-S-163-47880,Fordońska - Traktorzystów
A89,S,A89-S-163-49080,Fordońska - Traktorzystów
A89,S,A89-S-163-50280,Fordońska - Traktorzystów
A89,S,A89-S-163-51480,Fordońska - Traktorzystów
A89,S,A89-S-163-52680,Fordońska - Traktorzystów
A89,S,A89-S-163-53880,Fordońska - Traktorzystów
A89,S,A89-S-163-55080,Fordońska - Traktorzystów
A89,S,A89-S-163-56280,Fordońska - Traktorzystów
A89,S,A89-S-163-57480,Fordońska - Traktorzystów
A89,S,A89-S-163-58680,Fordońska - Traktorzystów
A89,S,A89-S-163-59880,Fordońska - Traktorzystów
A89,S,A89-S-163-61080,Fordońska - Traktorzystów
A89,S,A89-S-163-62280,Fordońska - Traktorzystów
A89,S,A89-S-163-63480,Fordońska - Traktorzystów
A89,S,A89-S-163-64680,Fordońska - Traktorzystów
A89,S,A89-S-163-66060,Fordońska - Traktorzystów
A89,S,A89-S-163-67800,Fordońska - Traktorzystów
A89,S,A89-S-163-69600,Fordońska - Traktorzystów
A89,S,A89-S-163-71400,Fordońska - Traktorzystów
A89,S,A89-S-163-73200,Fordońska - Traktorzystów
A89,S,A89-S-163-75000,Fordońska - Traktorzystów
A89,S,A89-S-163-76800,Fordońska - Traktorzystów
A89,S,A89-S-163-78600,Fordońska - Traktorzystów
A89,S,A89-S-163-80400,Fordońska - Traktorzystów
A89,F,A89-F-163-15900,Fordońska - Traktorzystów
A89,F,A89-F-163-17280,Fordońska - Traktorzystów
A89,F,A89-F-163-18060,Fordońska - Traktorzystów
A89,F,A89-F-163-18840,Fordońska - Traktorzystów
A89,F,A89-F-163-19620,Fordońska - Traktorzystów
A89,F,A89-F-163-20460,Fordońska - Traktorzystów
A89,F,A89-F-163-21360,Fordońska - Traktorzystów
A89,F,A89-F-163-22260,Fordońska - Traktorzystów
A89,F,A89-F-163-23160,Fordońska - Traktorzystów
A89,F,A89-F-163-24060,Fordońska - Traktorzystów
A89,F,A89-F-163-24960,Fordońska - Traktorzystów
A89,F,A89-F-163-25860,Fordońska - Traktorzystów
A89,F,A89-F-163-26760,Fordońska - Traktorzystów
A89,F,A89-F-163-27660,Fordońska - Traktorzystów
A89,F,A89-F-163-28560,Fordońska - Traktorzystów
A89,F,A89-F-163-29460,Fordońska - Traktorzystów
A89,F,A89-F-163-30360,Fordońska - Traktorzystów
A89,F,A89-F-163-31560,Fordońska - Traktorzystów
A89,F,A89-F-163-32760,Fordońska - Traktorzystów
A89,F,A89-F-163-33960,Fordońska - Traktorzystów
A89,F,A89-F-163-35160,Fordońska - Traktorzystów
A89,F,A89-F-163-36360,Fordońska - Traktorzystów
A89,F,A89-F-163-37560,Fordońska - Traktorzystów
A89,F,A89-F-163-38760,Fordońska - Traktorzystów
A89,F,A89-F-163-39960,Fordońska - Traktorzystów
A89,F,A89-F-163-41160,Fordońska - Traktorzystów
A89,F,A89-F-163-42360,Fordońska - Traktorzystów
A89,F,A89-F-163-43560,Fordońska - Traktorzystów
A89,F,A89-F-163-44760,Fordońska - Traktorzystów
A89,F,A89-F-163-45780,Fordońska - Traktorzystów
A89,F,A89-F-163-46980,Fordońska - Traktorzystów
A89,F,A89-F-163-47880,Fordońska - Traktorzystów
A89,F,A89-F-163-48780,Fordońska - Traktorzystów
A89,F,A89-F-163-49680,Fordońska - Traktorzystów
A89,F,A89-F-163-50580,Fordońska - Traktorzystów
A89,F,A89-F-163-51480,Fordońska - Traktorzystów
A89,F,A89-F-163-52380,Fordońska - Traktorzystów
A89,F,A89-F-163-53280,Fordońska - Traktorzystów
A89,F,A89-F-163-54180,Fordońska - Traktorzystów
A89,F,A89-F-163-55080,Fordońska - Traktorzystów
A89,F,A89-F-163-55980,Fordońska - Traktorzystów
A89,F,A89-F-163-56880,Fordońska - Traktorzystów
A89,F,A89-F-163-57840,Fordońska - Traktorzystów
A89,F,A89-F-163-58920,Fordońska - Traktorzystów
A89,F,A89-F-163-60120,Fordońska - Traktorzystów
A89,F,A89-F-163-61320,Fordońska - Traktorzystów
A89,F,A89-F-163-62520,Fordońska - Traktorzystów
A89,F,A89-F-163-63720,Fordońska - Traktorzystów
A89,F,A89-F-163-64920,Fordońska - Traktorzystów
A89,F,A89-F-163-66240,Fordońska - Traktorzystów
A89,F,A89-F-163-67800,Fordońska - Traktorzystów
A89,F,A89-F-163-69600,Fordońska - Traktorzystów
A89,F,A89-F-163-71400,Fordońska - Traktorzystów
A89,F,A89-F-163-73200,Fordońska - Traktorzystów
A89,F,A89-F-163-75000,Fordońska - Traktorzystów
A89,F,A89-F-163-76800,Fordońska - Traktorzystów
A89,F,A89-F-163-78600,Fordońska - Traktorzystów
A89,R,A89-R-163-15900,Fordońska - Traktorzystów
A89,R,A89-R-163-17340,Fordońska - Traktorzystów
A89,R,A89-R-163-18060,Fordońska - Traktorzystów
A89,R,A89-R-163-18780,Fordońska - Traktorzystów
A89,R,A89-R-163-19560,Fordońska - Traktorzystów
A89,R,A89-R-163-20400,Fordońska - Traktorzystów
A89,R,A89-R-163-21180,Fordońska - Traktorzystów
A89,R,A89-R-163-21960,Fordońska - Traktorzystów
A89,R,A89-R-163-22740,Fordońska - Traktorzystów
A89,R,A89-R-163-23520,Fordońska - Traktorzystów
A89,R,A89-R-163-24360,Fordońska - Traktorzystów
A89,R,A89-R-163-25200,Fordońska - Traktorzystów
A89,R,A89-R-163-25980,Fordońska - Traktorzystów
A89,R,A89-R-163-26760,Fordońska - Traktorzystów
A89,R,A89-R-163-27660,Fordońska - Traktorzystów
A89,R,A89-R-163-28560,Fordońska - Traktorzystów
A89,R,A89-R-163-29460,Fordońska - Traktorzystów
A89,R,A89-R-163-30360,Fordońska - Traktorzystów
A89,R,A89-R-163-31560,Fordońska - Traktorzystów
A89,R,A89-R-163-32760,Fordońska - Traktorzystów
A89,R,A89-R-163-33960,Fordońska - Traktorzystów
A89,R,A89-R-163-35160,Fordońska - Traktorzystów
A89,R,A89-R-163-36360,Fordońska - Traktorzystów
A89,R,A89-R-163-37560,Fordońska - Traktorzystów
A89,R,A89-R-163-38760,Fordońska - Traktorzystów
A89,R,A89-R-163-39960,Fordońska - Traktorzystów
A89,R,A89-R-163-41160,Fordońska - Traktorzystów
A89,R,A89-R-163-42360,Fordońska - Traktorzystów
A89,R,A89-R-163-43560,Fordońska - Traktorzystów
A89,R,A89-R-163-44760,Fordońska - Traktorzystów
A89,R,A89-R-163-45780,Fordońska - Traktorzystów
A89,R,A89-R-163-46920,Fordońska - Traktorzystów
A89,R,A89-R-163-47880,Fordońska - Traktorzystów
A89,R,A89-R-163-48780,Fordońska - Traktorzystów
A89,R,A89-R-163-49680,Fordońska - Traktorzystów
A89,R,A89-R-163-50580,Fordońska - Traktorzystów
A89,R,A89-R-163-51480,Fordońska - Traktorzystów
A89,R,A89-R-163-52380,Fordońska - Traktorzystów
A89,R,A89-R-163-53280,Fordońska - Traktorzystów
A89,R,A89-R-163-54180,Fordońska - Traktorzystów
A89,R,A89-R-163-55080,Fordońska - Traktorzystów
A89,R,A89-R-163-55980,Fordońska - Traktorzystów
A89,R,A89-R-163-56880,Fordońska - Traktorzystów
A89,R,A89-R-163-57840,Fordońska - Traktorzystów
A89,R,A89-R-163-58920,Fordońska - Traktorzystów
A89,R,A89-R-163-60120,Fordońska - Traktorzystów
A89,R,A89-R-163-61320,Fordońska - Traktorzystów
A89,R,A89-R-163-62520,Fordońska - Traktorzystów
A89,R,A89-R-163-63720,Fordońska - Traktorzystów
A89,R,A89-R-163-64920,Fordońska - Traktorzystów
A89,R,A89-R-163-66240,Fordońska - Traktorzystów
A89,R,A89-R-163-67800,Fordońska - Traktorzystów
A89,R,A89-R-163-69600,Fordońska - Traktorzystów
A89,R,A89-R-163-71400,Fordońska - Traktorzystów
A89,R,A89-R-163-73200,Fordońska - Traktorzystów
A89,R,A89-R-163-75000,Fordońska - Traktorzystów
A89,R,A89-R-163-76800,Fordońska - Traktorzystów
A89,R,A89-R-163-78600,Fordońska - Traktorzystów
A89,N,A89-N-245-21480,Błonie
A89,N,A89-N-245-23880,Błonie
A89,N,A89-N-245-25680,Błonie
A89,N,A89-N-245-27480,Błonie
A89,N,A89-N-245-30960,Błonie
A89,N,A89-N-245-35160,Błonie
A89,N,A89-N-245-37500,Błonie
A89,S,A89-S-245-15540,Błonie
A89,S,A89-S-245-18240,Błonie
A89,S,A89-S-245-19980,Błonie
A89,S,A89-S-245-26880,Błonie
A89,S,A89-S-245-32760,Błonie
A89,F,A89-F-245-15240,Błonie
A89,F,A89-F-245-16620,Błonie
A89,F,A89-F-245-17400,Błonie
A89,F,A89-F-245-18960,Błonie
A89,F,A89-F-245-47100,Błonie
A89,R,A89-R-245-15240,Błonie
A89,R,A89-R-245-16680,Błonie
A89,R,A89-R-245-17400,Błonie
A89,R,A89-R-245-18900,Błonie
A89,R,A89-R-245-47100,Błonie
A89,N,A89-N-246-68280,Inowrocławska - Zajezdnia
A89,N,A89-N-246-82020,Inowrocławska - Zajezdnia
A89,N,A89-N-246-83760,Inowrocławska - Zajezdnia
A89,S,A89-S-246-69000,Inowrocławska - Zajezdnia
A89,S,A89-S-246-71040,Inowrocławska - Zajezdnia
A89,S,A89-S-246-73620,Inowrocławska - Zajezdnia
A89,S,A89-S-246-82020,Inowrocławska - Zajezdnia
A89,S,A89-S-246-83760,Inowrocławska - Zajezdnia
A89,F,A89-F-246-37260,Inowrocławska - Zajezdnia
A89,F,A89-F-246-62820,Inowrocławska - Zajezdnia
A89,F,A89-F-246-63780,Inowrocławska - Zajezdnia
A89,F,A89-F-246-68460,Inowrocławska - Zajezdnia
A89,F,A89-F-246-73560,Inowrocławska - Zajezdnia
A89,F,A89-F-246-82020,Inowrocławska - Zajezdnia
A89,F,A89-F-246-83760,Inowrocławska - Zajezdnia
A89,R,A89-R-246-37260,Inowrocławska - Zajezdnia
A89,R,A89-R-246-62820,Inowrocławska - Zajezdnia
A89,R,A89-R-246-64020,Inowrocławska - Zajezdnia
A89,R,A89-R-246-68460,Inowrocławska - Zajezdnia
A89,R,A89-R-246-73620,Inowrocławska - Zajezdnia
A89,R,A89-R-246-82020,Inowrocławska - Zajezdnia
A89,R,A89-R-246-83760,Inowrocławska - Zajezdnia
